dbms,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
sqlserver,Trustaff_Med,dbo,CandidateDrugScreening,Reason,3,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateDrugScreening,Type,4,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateDrugScreening,Source,5,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateDrugScreening,ScreeningDate,6,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,CandidateDrugScreening,Results,7,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateDrugScreening,ExpirationDate,8,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,RPArateStateGroup,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPArateStateGroup,RegistryID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPArateStateGroup,StateGroup,3,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,RPArateStateGroup,Description,4,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,April7Company,Company,1,varchar,100,,,,
sqlserver,Trustaff_Med,dbo,CaseAttachment,CASEID,1,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,CaseAttachment,RECTYPE,2,smallint,,,,,
sqlserver,Trustaff_Med,dbo,CaseAttachment,DESCRIBES,3,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,CaseAttachment,TITLE,4,varchar,100,,,,
sqlserver,Trustaff_Med,dbo,CaseAttachment,LOCATION,5,varchar,512,,,,
sqlserver,Trustaff_Med,dbo,CaseAttachment,recid,6,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,RPAiDPSMap,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPAiDPSMap,RegistryID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAiDPSMap,RegistryDPS,3,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,RPAiDPSMap,DivisionID,4,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAiDPSMap,ProfessionID,5,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAiDPSMap,SpecialtyID,6,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAiDPSMap,LastUpdated,7,datetime,,,,,
sqlserver,Trustaff_Med,dbo,RPAiDPSMap,GroupID,8,smallint,,,,,
sqlserver,Trustaff_Med,dbo,CandidateExpense,ExpenseID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateExpense,CandidiateID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateExpense,ClientID,3,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateExpense,ExpenseType,4,nvarchar,10,,,,
sqlserver,Trustaff_Med,dbo,CandidateExpense,Ondate,5,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,CandidateExpense,Amount,6,money,,,,,
sqlserver,Trustaff_Med,dbo,CandidateExpense,Mileage,7,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateExpense,Notes,8,ntext,1073741823,,,,
sqlserver,Trustaff_Med,dbo,CandidateExpense,RecieptImage,9,image,2147483647,,,,
sqlserver,Trustaff_Med,dbo,RPAJobServiceHistory,ID,1,bigint,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPAJobServiceHistory,JobSiteID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAJobServiceHistory,StartTime,3,datetime,,,,,
sqlserver,Trustaff_Med,dbo,RPAJobServiceHistory,EndTime,4,datetime,,,,,
sqlserver,Trustaff_Med,dbo,RPAJobServiceHistory,Server,5,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,RPAJobServiceHistory,Status,6,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdmins,SUBID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdmins,SubmittalID,2,int,,FOREIGN KEY,dbo,FacPackets,FacPacketID
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdmins,Requestdate,3,datetime,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdmins,Submitteddate,4,datetime,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdmins,Submitted,5,bit,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdmins,DateAdded,6,datetime,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdmins,EmailSent,7,bit,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdmins,DateSent,8,datetime,,,,,
sqlserver,Trustaff_Med,dbo,SUB_TrackingAdmins,Sub_category,9,int,,,,,
sqlserver,Trustaff_Med,dbo,appLookUpValues,AppLookupID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,appLookUpValues,Category,2,char,50,,,,
sqlserver,Trustaff_Med,dbo,appLookUpValues,SubCategory,3,char,50,,,,
sqlserver,Trustaff_Med,dbo,appLookUpValues,Description,4,char,50,,,,
sqlserver,Trustaff_Med,dbo,appLookUpValues,ProfessionID,5,int,,,,,
sqlserver,Trustaff_Med,dbo,LookupState,State,1,nvarchar,50,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,LookupState,StateDesc,2,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,LookupState,Country,3,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,LookupState,CountryA2,4,nvarchar,2,,,,
sqlserver,Trustaff_Med,dbo,LookupState,CountryA3,5,nvarchar,3,,,,
sqlserver,Trustaff_Med,dbo,Man_WeekEnding,pk_WeekID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,Man_WeekEnding,WeekEnding,2,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Man_WeekEnding,WeekDesc,3,nvarchar,125,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,invoicenum,1,float,,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,invoicedate,2,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,clientid,3,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,clientname,4,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,costcenter1,5,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,costcenter2,6,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,ordernum,7,varchar,53,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,orderdate,8,datetime,,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,orderdate2,9,datetime,,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,contact,10,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,socsecnum,11,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,applicant,12,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,service,13,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,description,14,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,servicetype,15,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,testreason,16,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,positiontype,17,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,price,18,float,,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,fee,19,float,,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,total,20,float,,,,,
sqlserver,Trustaff_Med,dbo,BackCheck_Invoice,id,21,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,NOTES,CREATEDDATE,1,datetime,,,,,
sqlserver,Trustaff_Med,dbo,NOTES,USERID,2,varchar,8,,,,
sqlserver,Trustaff_Med,dbo,NOTES,MODIFIEDDATE,3,datetime,,,,,
sqlserver,Trustaff_Med,dbo,NOTES,MODIFIEDBY,4,varchar,8,,,,
sqlserver,Trustaff_Med,dbo,NOTES,LOPRECID,5,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,NOTES,ACCOUNTNO,6,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,NOTES,NOTE,7,image,2147483647,,,,
sqlserver,Trustaff_Med,dbo,NOTES,RECTYPE,8,varchar,3,,,,
sqlserver,Trustaff_Med,dbo,NOTES,EXT,9,varchar,5,,,,
sqlserver,Trustaff_Med,dbo,NOTES,recid,10,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,LicenseID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,LicenseTypeID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,CandidateID,3,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,Title,4,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,StateID,5,nvarchar,2,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,CountryID,6,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,IssueDate,7,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,Expiration,8,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,Document,9,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,Notes,10,ntext,1073741823,,,,
sqlserver,Trustaff_Med,dbo,CandidateLicense,IssuingAuthority,11,nvarchar,70,,,,
sqlserver,Trustaff_Med,dbo,College,F1,1,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,Bucket_Users,Bucket_Id,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,Bucket_Users,EsigID,2,int,,FOREIGN KEY,dbo,UserList,EsigID
sqlserver,Trustaff_Med,dbo,Bucket_Users,AllowedUser,3,int,,,,,
sqlserver,Trustaff_Med,dbo,Bucket_Users,ExpDate,4,date,,,,,
sqlserver,Trustaff_Med,dbo,Bucket_Users,Active,5,int,,,,,
sqlserver,Trustaff_Med,dbo,Bucket_Users,DateAdded,6,date,,,,,
sqlserver,Trustaff_Med,dbo,CaseContactsLink,CASEID,1,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,CaseContactsLink,ACCOUNTNO,2,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,CaseContactsLink,CONTACTRECID,3,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,CaseContactsLink,TITLE,4,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,CaseContactsLink,CASEROLE,5,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,CaseContactsLink,NOTES,6,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,CaseContactsLink,recid,7,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,appWorkHistoryNotes,appNotesID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,appWorkHistoryNotes,ApplicationID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,appWorkHistoryNotes,Notes,3,varchar,-1,,,,
sqlserver,Trustaff_Med,dbo,CandidatePreference,CandidatePRID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidatePreference,CandidateID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidatePreference,Region,3,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,CandidatePreference,WorkHours,4,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,CandidatePreference,Notes,5,ntext,1073741823,,,,
sqlserver,Trustaff_Med,dbo,CandidatePreference,Term,6,nvarchar,5,,,,
sqlserver,Trustaff_Med,dbo,CandidatePreference,Weekend,7,bit,,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,CONTACT,1,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,Phone1,2,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,Email,3,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,KEY1,4,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,Department,5,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,State,6,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,KEY2,7,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,KEY4,8,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,SOURCE,9,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,F10,10,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,F11,11,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,F12,12,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,F13,13,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,F14,14,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,TNS_Import,F15,15,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,Housing2,HousingID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,Housing2,StartDate,2,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,Housing2,FirstName,3,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Housing2,LastName,4,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Housing2,AirlineName,5,varchar,100,,,,
sqlserver,Trustaff_Med,dbo,Housing2,ArrivalTime,6,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Housing2,ArrivalDate,7,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Housing2,PropertyLocation,8,varchar,500,,,,
sqlserver,Trustaff_Med,dbo,Housing2,PropertyContact,9,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Housing2,UnitAssigned,10,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Housing2,Cellphone,11,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Housing2,DateEntered,12,datetime,,,,,
sqlserver,Trustaff_Med,dbo,RPAiShiftMap,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPAiShiftMap,RegistryID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAiShiftMap,RegShift,3,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,RPAiShiftMap,ShiftID,4,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAiShiftMap,LastUpdated,5,datetime,,,,,
sqlserver,Trustaff_Med,dbo,RPAiShiftMap,GroupID,6,smallint,,,,,
sqlserver,Trustaff_Med,dbo,CandidateResume,ResumeID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateResume,CandidateID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateResume,FileName,3,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,CandidateResume,Createon,4,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,CandidateResume,Lastupdate,5,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,RPAServer,ServerID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPAServer,ServerName,2,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,RPAServer,RunJobs,3,bit,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,ChangeLogID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,SubmittalID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,RecruiterID,3,int,,FOREIGN KEY,dbo,UserList,EsigID
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,OfferID,4,int,,FOREIGN KEY,dbo,FacilityOffer,OfferID
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,AMID,5,int,,FOREIGN KEY,dbo,UserList,EsigID
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,FacilityID,6,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,FacilityLocation,7,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,PositionTitle,8,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,UnitName,9,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,Shifts,10,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,startDate,11,date,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,Enddate,12,date,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,NumberOfweeks,13,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,RequestedTimeOff,14,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,V_M_services,15,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,Portal,16,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,AdminFee,17,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,BillRate,18,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,OtBillRate,19,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,OnCallBillRate,20,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,ChargeBillRate,21,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,HolidayRate,22,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,Guarantee,23,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,CancellationPolicy,24,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,NonBillOrientation,25,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,TimeTrackingMethod,26,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,FrontEnd,27,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,CancellationFee,28,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,ComplianceDueDate,29,date,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,FacilityTestinglocation,30,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,AcctMgrNotes,31,varchar,500,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,RquestedBy,32,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,RequestDate,33,datetime,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,CandidateID,34,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,OfferStatus,35,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,ADDEDBY,36,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,DATEADDED,37,datetime,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,CallBackBillRate,38,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,DTBillRate,39,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,TestPassFail,40,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,ExpTestPassFail,41,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,CallReq,42,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,CallReqNotes,43,varchar,-1,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,WeekStart,44,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,WeekEnd,45,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,SignerIP,46,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,Shiftother,47,varchar,500,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,GM_FRONTEND,48,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,DateUpdated,49,datetime,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,UpdatedBy,50,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,ComplianceTeamID,51,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,Invoiceto,52,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,BillingGroup,53,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,OrientationBillablehrs,54,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,OrientationBillableReducedRate,55,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,BillingNotes,56,varchar,-1,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,AdminFeeIncluded,57,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferChangeLog,standardContractrate,58,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,Man_LookupValues,pk_ManLookUpID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,Man_LookupValues,LookUpGroup,2,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,Man_LookupValues,LookUpValue,3,nvarchar,125,,,,
sqlserver,Trustaff_Med,dbo,CandidateTesting,TestingID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,CandidateTesting,CandidateID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateTesting,SubjectID,3,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateTesting,SourceID,4,int,,,,,
sqlserver,Trustaff_Med,dbo,CandidateTesting,CompletionDate,5,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,CandidateTesting,ExpirationDate,6,smalldatetime,,,,,
sqlserver,Trustaff_Med,dbo,CandidateTesting,Score,7,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,CONTTLOG,SYNCSTAMP,1,varchar,7,,,,
sqlserver,Trustaff_Med,dbo,CONTTLOG,LOGSTAMP,2,varchar,7,,,,
sqlserver,Trustaff_Med,dbo,CONTTLOG,ACTION,3,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,CONTTLOG,TABLEID,4,varchar,1,,,,
sqlserver,Trustaff_Med,dbo,CONTTLOG,FRECID,5,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,CONTTLOG,FIELDNAME,6,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,CONTTLOG,USERID,7,varchar,9,,,,
sqlserver,Trustaff_Med,dbo,CertificationAuthority,AuthorityID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,CertificationAuthority,AuthorityName,2,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,List1,Date List Produced,1,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Record Obsolescence Date,2,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Source,3,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,First Name,4,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Last Name,5,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Title,6,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Gender,7,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Office Name,8,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Mailing Address,9,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,City,10,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,State,11,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,ZIP Code,12,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,ZIP Four,13,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Mailing Delivery Point Code,14,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Mailing Carrier Route Code,15,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Street Address,16,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Street Address City,17,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Street Address State,18,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Street Address ZIP Code,19,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Street Address ZIP Four,20,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Street Address Delivery Point Code,21,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Street Address Carrier Route Code,22,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,County Name,23,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,MSA Name,24,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Population,25,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Phone Number,26,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Employee Size,27,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Sales Volume,28,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Primary SIC Code,29,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Primary SIC Description,30,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Year First Appeared,31,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Franchise Description 1,32,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Franchise Description 2,33,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,infoUSA #,34,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Size Group Practice,35,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Primary Specialty,36,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Secondary Specialty,37,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,Type of Practice,38,varchar,8000,,,,
sqlserver,Trustaff_Med,dbo,List1,contact,39,varchar,40,,,,
sqlserver,Trustaff_Med,dbo,RPAiFacilityMap,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPAiFacilityMap,RegistryID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAiFacilityMap,RegFacility,3,nvarchar,255,,,,
sqlserver,Trustaff_Med,dbo,RPAiFacilityMap,GoldmineID,4,int,,,,,
sqlserver,Trustaff_Med,dbo,RPAiFacilityMap,LastUpdated,5,datetime,,,,,
sqlserver,Trustaff_Med,dbo,RPAiFacilityMap,UseOverrideLoc,6,bit,,,,,
sqlserver,Trustaff_Med,dbo,Client,ClientID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,Client,Client,2,nvarchar,60,,,,
sqlserver,Trustaff_Med,dbo,Client,Address1,3,nvarchar,60,,,,
sqlserver,Trustaff_Med,dbo,Client,Address2,4,nvarchar,60,,,,
sqlserver,Trustaff_Med,dbo,Client,Address3,5,nvarchar,60,,,,
sqlserver,Trustaff_Med,dbo,Client,City,6,nvarchar,35,,,,
sqlserver,Trustaff_Med,dbo,Client,State,7,nvarchar,2,,,,
sqlserver,Trustaff_Med,dbo,Client,Zip,8,nvarchar,10,,,,
sqlserver,Trustaff_Med,dbo,Client,Phone1,9,nvarchar,15,,,,
